zone_id,total_flood_days,flood_rate,avg_degradation,final_degradation,max_degradation,avg_drift_memory,final_drift_memory,max_drift_memory,avg_load_ratio,max_load_ratio,avg_d1,avg_d2,avg_d3,final_w1,final_w2,final_w3,avg_adaptive_thresh,final_adaptive_thresh,flood_trend_slope,flood_acceleration,land_use,drain_material,drain_age_yrs,drain_capacity,infra_health_score,elevation_m,grid_row,grid_col,flood_classification,cluster,pca1,pca2,x_m,y_m,maintenance_priority_score,maintenance_rank,priority_tier
1315,19,0.0052054794520547945,0.12650594520547945,0.3,0.3,0.07397328767123287,0.0792,0.3546,0.40925676,1.5488,0.12650594520547945,0.0520067397260274,0.12280852054794521,0.05,0.9,0.05,0.8440821369863014,0.8437,-0.1515151515151515,-5,mixed_use,pvc,23,81.6,60.0,30.31,26,15,SAFE,2,-1.7655279496786889,-0.014907709489267838,3100.0,5300.0,0.4336,1273,MEDIUM
1316,735,0.20136986301369864,0.22302649315068493,0.3,0.3,0.15045342465753425,0.0948,0.566,0.59286046,2.2926,0.22302649315068493,0.1323690684931507,0.1884775890410959,0.05,0.9,0.05,0.8379626575342466,0.8424,-0.006060606060607464,-3,mixed_use,clay,20,67.2,64.3,30.7,26,16,ACUTE,1,1.5467914013474542,-0.044475425816902184,3300.0,5300.0,0.5531,470,HIGH
1317,422,0.11561643835616438,0.16810008219178083,0.3,0.3,0.0960065205479452,0.1269,0.357,0.5458137,2.149,0.16810008219178083,0.09182413698630136,0.08292043835616439,0.05,0.5874,0.3626,0.8423188493150685,0.8398,0.5090909090909113,36,commercial,hdpe,19,93.28,68.1,31.54,26,17,ACUTE,3,2.1976084868248025,1.5065839015686593,3500.0,5300.0,0.5638,429,HIGH
1318,45,0.012328767123287671,0.10869602739726027,0.199,0.199,0.07223150684931506,0.0624,0.2044,0.456804,1.7822,0.10869602739726027,0.04945871232876713,0.17064339726027397,0.05,0.9,0.05,0.8442219726027397,0.845,-0.2363636363636361,-7,commercial,hdpe,6,104.72,85.0,31.42,26,18,SAFE,2,-2.4283764429244745,0.009697137656735738,3700.0,5300.0,0.1112,2498,LOW
1319,504,0.13808219178082193,0.14873038356164384,0.3,0.3,0.10385523287671232,0.0772,0.4491,0.5552008,2.1094,0.14873038356164384,0.08264391780821918,0.1939907397260274,0.05,0.9,0.05,0.8416919178082192,0.8438,1.5757575757575748,46,commercial,concrete,31,90.24,39.8,32.28,26,19,ACUTE,3,0.5623086885091568,4.540798850582289,3900.0,5300.0,0.5812,377,HIGH
1320,1756,0.4810958904109589,0.20566846575342465,0.3,0.3,0.11875558904109589,0.1898,0.2904,0.8436417,3.0391,0.20566846575342465,0.17319646575342465,0.09339476712328766,0.05,0.05,0.8999,0.840498904109589,0.8348,-0.13333333333333192,-4,commercial,clay,16,69.76,68.7,33.35,26,20,CHRONIC,0,6.715092812584003,-2.2363434643744484,4100.0,5300.0,0.8086,7,CRITICAL
1321,11,0.0030136986301369864,0.21655172602739725,0.3,0.3,0.10666213698630136,0.0634,0.4038,0.37481993,1.6329,0.21655172602739725,0.08111397260273973,0.1433016712328767,0.05,0.9,0.05,0.8414669041095891,0.8449,-0.05454545454545447,1,commercial,cast_iron,13,125.44,73.2,35.05,26,21,SAFE,1,-0.1958407730426449,-0.307301230594717,4300.0,5300.0,0.3984,2197,MEDIUM
1322,1363,0.3734246575342466,0.18310646575342468,0.3,0.3,0.14252789041095892,0.1404,0.4503,0.7146323,2.3771,0.18310646575342468,0.13053013698630136,0.07639882191780822,0.05,0.8999,0.05,0.838597397260274,0.8388,0.696969696969696,17,commercial,pvc,27,78.4,55.1,36.04,26,22,ACUTE,3,2.8950498599832124,2.2692606291907462,4500.0,5300.0,0.7391,35,HIGH
1323,50,0.0136986301369863,0.13092498630136987,0.2521,0.2521,0.08762468493150685,0.0803,0.2538,0.46797112,1.969,0.13092498630136987,0.06143421917808219,0.25153282191780824,0.05,0.9,0.05,0.8429896438356165,0.8436,0.3515151515151512,8,commercial,hdpe,2,108.24,93.6,38.41,26,23,SAFE,2,-1.439678667375439,1.1493124730965536,4700.0,5300.0,0.2885,2462,MEDIUM
1324,411,0.1126027397260274,0.1419076712328767,0.2953,0.2953,0.0969673698630137,0.0961,0.4291,0.5409655,2.0675,0.1419076712328767,0.076633698630137,0.17350909589041094,0.05,0.9,0.05,0.842242493150685,0.8423,0.7454545454545448,7,commercial,pvc,12,90.4,83.2,39.82,26,24,ACUTE,2,-0.22830351043109848,1.7058750532900975,4900.0,5300.0,0.5122,628,HIGH
1325,64,0.017534246575342465,0.17600764383561646,0.3,0.3,0.09055712328767124,0.1559,0.2079,0.46665752,1.8729,0.17600764383561646,0.08188950684931508,0.08222008219178081,0.05,0.3513,0.5986,0.8427556164383562,0.8375,0.1696969696969699,4,commercial,concrete,17,103.68,67.8,39.41,26,25,SAFE,0,2.4010761212848477,-1.439409093866551,5100.0,5300.0,0.5274,568,HIGH
1326,1237,0.3389041095890411,0.21558487671232876,0.3,0.3,0.11132947945205479,0.177,0.2071,0.6702885,2.5854,0.21558487671232876,0.14456323287671233,0.08580350684931506,0.05,0.05,0.8999,0.8410932876712328,0.8358,0.09090909090908737,9,commercial,clay,18,68.48,64.4,41.69,26,26,CHRONIC,0,6.1017488602597005,-1.8044050684598443,5300.0,5300.0,0.7238,47,HIGH
1327,627,0.17178082191780822,0.14954983561643836,0.3,0.3,0.10029597260273973,0.1194,0.2923,0.5893867,2.1838,0.14954983561643836,0.08806205479452055,0.06345956164383562,0.05,0.9,0.05,0.841975698630137,0.8404,1.824242424242425,51,commercial,concrete,22,98.88,63.3,43.2,26,27,ACUTE,3,1.7709243630741185,5.031338448839628,5500.0,5300.0,0.6449,195,HIGH
1328,102,0.027945205479452055,0.18961227397260272,0.3,0.3,0.11240254794520547,0.0934,0.4064,0.49740255,1.7286,0.18961227397260272,0.09406298630136986,0.15045597260273974,0.05,0.9,0.05,0.8410065753424657,0.8425,0.7393939393939394,22,mixed_use,pvc,22,82.4,62.0,42.27,26,28,MODERATE,3,0.6333128783704678,1.8442748893214358,5700.0,5300.0,0.4917,739,MEDIUM
1329,727,0.19917808219178082,0.16759534246575342,0.3,0.3,0.11175608219178082,0.0853,0.4574,0.5762051,2.329,0.16759534246575342,0.09693531506849315,0.06873994520547945,0.05,0.9,0.05,0.8410593150684932,0.8432,1.2787878787878766,29,commercial,pvc,25,80.0,55.0,43.68,26,29,ACUTE,3,1.2737575525004055,3.426614536097425,5900.0,5300.0,0.6019,305,HIGH
1330,1358,0.37205479452054796,0.15106898630136986,0.2605,0.2605,0.12039041095890411,0.106,0.3583,0.7172678,2.5211,0.15106898630136986,0.10837953424657534,0.08113194520547945,0.05,0.9,0.05,0.840369095890411,0.8415,-0.25454545454545335,-6,commercial,pvc,25,80.0,55.6,43.78,26,30,ACUTE,2,0.9773558412943382,0.40730402915116165,6100.0,5300.0,0.5565,458,HIGH
1331,7,0.0019178082191780822,0.18419794520547944,0.3,0.3,0.10991219178082193,0.0966,0.3929,0.39952534,1.5432,0.18419794520547944,0.0733578904109589,0.3901946301369863,0.05,0.9,0.05,0.841207205479452,0.8423,-0.0909090909090908,-1,mixed_use,pvc,7,94.4,89.6,42.38,26,31,SAFE,1,-0.8836267943248233,-0.3883580663520054,6300.0,5300.0,0.4271,1395,MEDIUM
1332,1310,0.3589041095890411,0.18470317808219178,0.3,0.3,0.1417743287671233,0.1326,0.3616,0.7018587,2.5551,0.18470317808219178,0.12963468493150684,0.0812327397260274,0.05,0.9,0.05,0.8386579726027397,0.8394,0.39999999999999997,10,commercial,pvc,24,80.8,54.1,39.77,26,32,ACUTE,3,2.536729309492213,1.5723851963347997,6500.0,5300.0,0.7051,73,HIGH
1333,60,0.01643835616438356,0.17762372602739726,0.3,0.3,0.10975386301369863,0.063,0.4856,0.46268693,2.1128,0.17762372602739726,0.08214679452054795,0.27258616438356165,0.05,0.9,0.05,0.8412202191780821,0.845,0.4484848484848486,10,residential_dense,pvc,11,91.2,85.2,40.32,26,33,SAFE,1,-0.6816252217599945,1.06839693646361,6700.0,5300.0,0.4208,1576,MEDIUM
1334,321,0.08794520547945206,0.15132679452054795,0.2928,0.2928,0.10654052054794522,0.087,0.4298,0.5443819,1.9638,0.15132679452054795,0.08249961643835617,0.25268687671232876,0.05,0.9,0.05,0.8414773698630138,0.843,1.2181818181818185,31,residential_dense,pvc,10,92.0,86.7,37.93,26,34,ACUTE,3,0.11039774057744217,3.2531556083897253,6900.0,5300.0,0.4979,702,MEDIUM
1335,1092,0.2991780821917808,0.20916942465753424,0.3,0.3,0.15760087671232878,0.0789,0.494,0.6410886,2.4528,0.20916942465753424,0.13436435616438355,0.2795878630136986,0.05,0.9,0.05,0.8373918904109589,0.8437,1.090909090909094,32,commercial,clay,6,76.16,90.7,36.47,26,35,ACUTE,3,2.160946746196066,3.2224396187430973,7100.0,5300.0,0.6109,273,HIGH
1336,63,0.01726027397260274,0.15516065753424657,0.3,0.3,0.09419446575342466,0.0857,0.3611,0.48013365,1.8268,0.15516065753424657,0.07458605479452055,0.15189509589041095,0.05,0.9,0.05,0.8424637534246575,0.8431,0.43030303030303035,13,commercial,concrete,9,111.36,80.8,35.23,26,36,SAFE,2,-0.5156092617892752,1.315440568763531,7300.0,5300.0,0.4438,1094,MEDIUM
1337,227,0.06219178082191781,0.18623312328767122,0.3,0.3,0.11085830136986301,0.0809,0.3621,0.5205034,2.0895,0.18623312328767122,0.09667610958904109,0.06342501369863013,0.05,0.9,0.05,0.8411303835616438,0.8435,-0.15151515151515096,15,residential_dense,concrete,29,92.16,49.6,34.44,26,37,ACUTE,1,0.3144916089988313,0.6107237079119564,7500.0,5300.0,0.4758,837,MEDIUM
1338,25,0.00684931506849315,0.1553483287671233,0.2758,0.2758,0.08311230136986301,0.1076,0.2729,0.43393058,1.6533,0.1553483287671233,0.06751545205479452,0.08714008219178082,0.05,0.6798,0.2702,0.8433517534246576,0.8414,0.06666666666666686,3,residential_dense,hdpe,18,94.16,63.3,32.99,26,38,SAFE,2,0.17470827584511148,-0.3413193784666819,7700.0,5300.0,0.3955,2256,MEDIUM
1339,10,0.0027397260273972603,0.21383709589041097,0.3,0.3,0.08016005479452055,0.1326,0.1877,0.37134466,1.5735,0.21383709589041097,0.07914961643835616,0.06202545205479452,0.05,0.0802,0.8698,0.8435874246575342,0.8394,-0.2060606060606062,-4,mixed_use,concrete,27,94.08,46.7,31.82,26,39,SAFE,0,3.1507026443827217,-3.3572709710669115,7900.0,5300.0,0.5008,687,HIGH
1340,116,0.03178082191780822,0.20932712328767122,0.3,0.3,0.1004905205479452,0.1365,0.2925,0.5053561,1.9093,0.20932712328767122,0.10554331506849314,0.0724812602739726,0.05,0.263,0.687,0.8419604657534246,0.8391,-0.4969696969696967,-4,residential_dense,concrete,22,98.88,58.0,29.68,26,40,ACUTE,0,2.9146118510646724,-2.9964193539177546,8100.0,5300.0,0.5132,621,HIGH
1341,544,0.14904109589041095,0.1475554794520548,0.2898,0.2898,0.1013105205479452,0.1176,0.3859,0.57516176,1.9782,0.1475554794520548,0.08454186301369863,0.1432777808219178,0.05,0.9,0.05,0.841895095890411,0.8406,1.1515151515151507,20,residential_dense,pvc,14,88.8,74.4,27.04,26,41,ACUTE,3,0.7649265626105604,2.7613793737218053,8300.0,5300.0,0.5617,437,HIGH
1342,0,0.0,0.19609997260273973,0.3,0.3,0.11492216438356163,0.073,0.1571,0.0975326,0.303,0.19609997260273973,0.019119150684931505,0.46255830136986303,0.1169,0.8331,0.05,0.8408066027397261,0.8442,0.0,0,green_space,cast_iron,20,117.6,67.7,24.77,26,42,SAFE,4,-2.2341854217202046,-0.8101488188870168,8500.0,5300.0,0.4189,1632,MEDIUM
1343,6,0.0016438356164383563,0.16424134246575342,0.3,0.3,0.09947375342465754,0.0928,0.3431,0.33685428,1.3019,0.16424134246575342,0.05529750684931507,0.46249323287671235,0.05,0.9,0.05,0.8420421643835616,0.8426,0.012121212121212076,-2,residential_light,hdpe,5,105.6,93.3,22.79,26,43,SAFE,2,-1.5981064386219173,-0.2012429762496826,8700.0,5300.0,0.4199,1598,MEDIUM
1344,0,0.0,0.20709383561643838,0.3,0.3,0.13210413698630136,0.0825,0.2347,0.0945034,0.3572,0.20709383561643838,0.019571013698630138,0.7140421643835617,0.1121,0.8379,0.05,0.8394316712328768,0.8434,0.0,0,green_space,concrete,3,117.12,97.0,20.02,26,44,SAFE,4,-2.4349632842290885,-1.0166431031964933,8900.0,5300.0,0.4034,2056,MEDIUM
1345,3,0.0008219178082191781,0.17636991780821917,0.3,0.3,0.08176331506849316,0.0608,0.2664,0.28056455,1.0726,0.17636991780821917,0.04932054794520548,0.15979035616438356,0.05,0.9,0.05,0.84345898630137,0.8451,-0.01818181818181811,-1,residential_light,cast_iron,24,113.12,56.1,15.44,26,45,SAFE,2,-1.304045405871402,-0.10115060822094525,9100.0,5300.0,0.4114,1838,MEDIUM
1346,1078,0.29534246575342465,0.20642013698630138,0.3,0.3,0.14524438356164385,0.1057,0.5415,0.6342046,2.2101,0.20642013698630138,0.13082528767123286,0.16055931506849316,0.05,0.9,0.05,0.8383800273972604,0.8415,0.12121212121212037,2,industrial,clay,14,71.04,73.3,12.77,26,46,ACUTE,3,1.9162021901685646,0.6288938720959704,9300.0,5300.0,0.6122,269,HIGH
1347,343,0.09397260273972603,0.20705199999999999,0.3,0.3,0.12887394520547946,0.0905,0.5228,0.5474187,2.1065,0.20705199999999999,0.113524,0.143576,0.05,0.9,0.05,0.8396904109589041,0.8428,1.4242424242424236,43,residential_light,clay,25,64.0,53.7,15.25,26,47,ACUTE,3,1.880826715520504,3.6793071049874113,9500.0,5300.0,0.5572,456,HIGH
1348,9,0.002465753424657534,0.19544624657534246,0.3,0.3,0.11115953424657535,0.1076,0.2579,0.3818404,1.3239,0.19544624657534246,0.07451660273972602,0.36033868493150684,0.05,0.9,0.05,0.8411065753424658,0.8414,-0.12727272727272748,-5,industrial,cast_iron,3,136.64,99.5,12.51,26,48,SAFE,1,-0.5526960975508846,-0.7429290068818499,9700.0,5300.0,0.434,1266,MEDIUM
1349,0,0.0,0.16431501369863016,0.3,0.3,0.09130531506849315,0.0575,0.1778,0.15063362,0.5952,0.16431501369863016,0.024778027397260274,0.35499772602739726,0.05,0.9,0.05,0.8426957260273972,0.8454,0.0,0,green_space,pvc,22,82.4,55.8,13.65,26,49,SAFE,2,-2.2458151090709704,-0.07882420030930297,9900.0,5300.0,0.404,2045,MEDIUM
1350,0,0.0,0.21766252054794522,0.3,0.3,0.09698128767123287,0.0628,0.1952,0.2099876,0.7877,0.21766252054794522,0.045747890410958905,0.30984038356164384,0.05,0.9,0.05,0.8422423835616438,0.845,0.0,0,green_space,clay,30,60.8,49.7,22.26,27,0,SAFE,1,-1.0093564813911398,-0.5000807745385051,100.0,5500.0,0.4227,1514,MEDIUM
1351,158,0.04328767123287671,0.17212865753424655,0.3,0.3,0.09257676712328766,0.1022,0.3632,0.5127554,1.7736,0.17212865753424655,0.08853038356164383,0.060990986301369864,0.05,0.8001,0.1498,0.8425938082191781,0.8418,1.4909090909090912,44,residential_dense,concrete,24,96.96,57.6,22.79,27,1,MODERATE,3,1.5277608166411067,3.6286506581157876,300.0,5500.0,0.5447,511,HIGH
1352,19,0.0052054794520547945,0.1695949589041096,0.3,0.3,0.09985301369863014,0.0768,0.4668,0.43565387,1.8806,0.1695949589041096,0.07380202739726029,0.21759783561643833,0.05,0.9,0.05,0.8420114520547946,0.8439,-0.018181818181818396,-3,residential_dense,hdpe,11,100.32,79.6,25.96,27,2,SAFE,2,-0.9920026319126426,-0.10187079336980304,500.0,5500.0,0.4121,1815,MEDIUM
1353,22,0.006027397260273973,0.12077424657534247,0.2422,0.2422,0.0847726301369863,0.0818,0.3039,0.45858324,1.7657,0.12077424657534247,0.05558397260273972,0.30910221917808217,0.05,0.9,0.05,0.8432178356164384,0.8435,0.32727272727272716,10,residential_dense,hdpe,4,106.48,95.1,26.7,27,3,SAFE,2,-1.7763625678769497,1.23852445023985,700.0,5500.0,0.2608,2477,MEDIUM
1354,11,0.0030136986301369864,0.1968424109589041,0.3,0.3,0.1069653698630137,0.0932,0.3544,0.40637285,1.5236,0.1968424109589041,0.07992112328767124,0.2187118904109589,0.05,0.9,0.05,0.8414422191780822,0.8425,-0.2242424242424241,-7,residential_dense,cast_iron,11,127.68,80.1,25.63,27,4,SAFE,1,-0.42218166032141147,-0.835580129572773,900.0,5500.0,0.43,1332,MEDIUM
1355,525,0.14383561643835616,0.16895835616438357,0.3,0.3,0.08315375342465753,0.1603,0.1642,0.5585464,1.9666,0.16895835616438357,0.09444035616438355,0.06322550684931506,0.05,0.0744,0.8756,0.843346794520548,0.8372,0.7818181818181824,17,residential_dense,pvc,25,80.0,58.7,23.75,27,5,CHRONIC,0,4.2049537923079265,-0.5741957703830487,1100.0,5500.0,0.6387,206,HIGH
1356,461,0.12630136986301368,0.21367186301369862,0.3,0.3,0.13465246575342465,0.088,0.4006,0.55966383,2.0575,0.21367186301369862,0.1194374794520548,0.1467764109589041,0.05,0.9,0.05,0.8392279178082191,0.843,0.5757575757575749,5,residential_light,clay,28,62.08,53.6,25.9,27,6,ACUTE,3,1.3044001159862442,0.9710857536198115,1300.0,5500.0,0.5411,526,HIGH
1357,7,0.0019178082191780822,0.17130364383561641,0.3,0.3,0.09246194520547946,0.0783,0.2815,0.361029,1.2044,0.17130364383561641,0.06190123287671233,0.2212026301369863,0.05,0.9,0.05,0.8426034794520548,0.8437,-0.07878787878787881,-3,residential_light,pvc,20,84.0,63.2,27.01,27,7,SAFE,2,-1.1458692474536525,-0.2548904203433489,1500.0,5500.0,0.4261,1425,MEDIUM
1358,4,0.001095890410958904,0.19707487671232876,0.3,0.3,0.09651616438356164,0.065,0.1821,0.28166023,0.9919,0.19707487671232876,0.05541260273972603,0.30060564383561644,0.05,0.9,0.05,0.8422780821917808,0.8448,-0.12121212121212123,-4,residential_light,cast_iron,14,124.32,72.6,25.46,27,8,SAFE,1,-1.231008583896742,-0.5987148746950035,1700.0,5500.0,0.4008,2133,MEDIUM
1359,9,0.002465753424657534,0.17407704109589042,0.3,0.3,0.10310032876712329,0.0704,0.2723,0.3165659,1.17,0.17407704109589042,0.055043561643835615,0.4959400547945205,0.05,0.9,0.05,0.8417521095890411,0.8444,-0.13939393939393935,-3,residential_light,pvc,3,97.6,95.5,27.61,27,9,SAFE,1,-1.9007037527367296,-0.4509243238412437,1900.0,5500.0,0.3907,2330,MEDIUM
1360,15,0.00410958904109589,0.212866,0.3,0.3,0.12706172602739726,0.1011,0.3991,0.46078947,1.5499,0.212866,0.09792712328767124,0.30905767123287675,0.05,0.9,0.05,0.8398356164383561,0.8419,0.04242424242424246,1,residential_dense,concrete,8,112.32,89.7,28.03,27,10,SAFE,1,0.1834995840060656,-0.2882190945645235,2100.0,5500.0,0.4369,1202,MEDIUM
1361,425,0.11643835616438356,0.21172868493150684,0.3,0.3,0.13383443835616438,0.1026,0.3551,0.5556711,2.035,0.21172868493150684,0.11815904109589041,0.16315090410958905,0.05,0.9,0.05,0.8392925479452056,0.8418,1.812121212121213,53,residential_dense,pvc,14,88.8,71.9,29.34,27,11,ACUTE,3,2.4899050212652942,4.567892147965363,2300.0,5500.0,0.5824,367,HIGH
1362,886,0.24273972602739727,0.1629064109589041,0.3,0.3,0.09651279452054795,0.1662,0.2516,0.6307039,2.3629,0.1629064109589041,0.10280531506849315,0.07816953424657534,0.0501,0.3661,0.5838,0.8422790684931507,0.8367,1.163636363636367,30,residential_dense,pvc,21,83.2,63.4,29.61,27,12,CHRONIC,3,4.061005741688927,1.5842038296406198,2500.0,5500.0,0.7087,65,HIGH
1363,373,0.10219178082191781,0.12653994520547945,0.2608,0.2608,0.08246602739726026,0.0924,0.3085,0.5454077,2.0412,0.12653994520547945,0.06914197260273973,0.05958290410958904,0.05,0.9,0.05,0.8434022191780821,0.8426,1.0969696969696976,31,residential_dense,hdpe,27,86.24,52.7,29.19,27,13,ACUTE,3,0.045737037139456926,3.3560316974564492,2700.0,5500.0,0.4446,1080,MEDIUM
1364,9,0.002465753424657534,0.16981635616438356,0.3,0.3,0.10150164383561644,0.0823,0.3762,0.38701683,1.5292,0.16981635616438356,0.06603945205479453,0.3459694794520548,0.05,0.9,0.05,0.8418802191780822,0.8434,-0.05454545454545453,-1,residential_dense,concrete,4,116.16,95.1,31.93,27,14,SAFE,2,-1.2819615933182518,-0.16476851575552642,2900.0,5500.0,0.4061,1980,MEDIUM
1365,10,0.0027397260273972603,0.15045323287671233,0.3,0.3,0.08374865753424657,0.0866,0.2875,0.4255283,1.5998,0.15045323287671233,0.0639987397260274,0.11833284931506849,0.05,0.9,0.05,0.8432998630136986,0.8431,-0.07272727272727258,-2,residential_dense,concrete,15,105.6,69.3,31.04,27,15,SAFE,2,-1.079427304857208,0.007508122764572689,3100.0,5500.0,0.4284,1363,MEDIUM
1366,526,0.1441095890410959,0.20018553424657534,0.3,0.3,0.1324812602739726,0.1069,0.4412,0.5741542,1.7952,0.20018553424657534,0.11504676712328768,0.18150605479452056,0.05,0.9,0.05,0.8394012328767123,0.8414,1.0060606060606054,28,residential_dense,pvc,15,88.0,75.2,31.58,27,16,MODERATE,3,1.7572276311547466,2.581455488653951,3300.0,5500.0,0.5703,408,HIGH
1367,2,0.000547945205479452,0.1768700821917808,0.3,0.3,0.0968278904109589,0.0669,0.2228,0.2535248,1.1121,0.1768700821917808,0.04482405479452055,0.44139953424657535,0.05,0.9,0.05,0.8422535068493151,0.8447,-0.02424242424242427,-2,mixed_use,cast_iron,5,134.4,95.1,31.07,27,17,SAFE,1,-1.8787992117273384,-0.301142359566581,3500.0,5500.0,0.3887,2346,MEDIUM
1368,1471,0.403013698630137,0.16501575342465755,0.2993,0.2993,0.14126797260273974,0.1438,0.6744,0.73784506,2.8355,0.16501575342465755,0.12158457534246575,0.22722794520547943,0.05,0.8999,0.05,0.8386987671232877,0.8385,1.1454545454545482,33,commercial,pvc,34,72.8,35.6,32.06,27,18,ACUTE,3,2.717649143211413,3.658249638260088,3700.0,5500.0,0.7867,12,CRITICAL
1369,10,0.0027397260273972603,0.1951049589041096,0.3,0.3,0.11271728767123287,0.0961,0.2969,0.4271723,1.4779,0.1951049589041096,0.08329665753424657,0.2752730410958904,0.05,0.9,0.05,0.8409826575342465,0.8423,-0.08484848484848477,-4,mixed_use,pvc,12,90.4,75.8,32.28,27,19,SAFE,1,-0.39046662033039836,-0.531225013026575,3900.0,5500.0,0.4348,1241,MEDIUM
1370,18,0.004931506849315068,0.17664564383561646,0.3,0.3,0.10096501369863013,0.0642,0.3733,0.4009987,1.4952,0.17664564383561646,0.07073906849315069,0.26195320547945206,0.05,0.9,0.05,0.8419223561643835,0.8449,-0.03636363636363638,0,mixed_use,pvc,17,86.4,74.1,33.89,27,20,SAFE,1,-1.1623378929836674,-0.037728017105437855,4100.0,5500.0,0.4066,1966,MEDIUM
1371,9,0.002465753424657534,0.14048232876712327,0.3,0.3,0.08412912328767123,0.0699,0.3476,0.36705542,1.5182,0.14048232876712327,0.05159101369863014,0.2726872054794521,0.05,0.9,0.05,0.8432694246575342,0.8444,-0.09090909090909084,-3,mixed_use,pvc,11,91.2,77.0,36.91,27,21,SAFE,2,-1.9653531592549234,-0.006582605605139941,4300.0,5500.0,0.4026,2085,MEDIUM
1372,13,0.003561643835616438,0.16701534246575342,0.3,0.3,0.08865342465753424,0.0704,0.3368,0.38577476,1.4594,0.16701534246575342,0.06435290410958905,0.14837364383561644,0.05,0.9,0.05,0.842908109589041,0.8444,-0.1636363636363637,-5,mixed_use,concrete,23,97.92,62.1,35.15,27,22,SAFE,2,-1.1855042329005976,-0.3388979025065732,4500.0,5500.0,0.4225,1522,MEDIUM
1373,227,0.06219178082191781,0.19729238356164383,0.3,0.3,0.12009301369863014,0.138,0.2733,0.5319469,1.5207,0.19729238356164383,0.10514391780821918,0.12341084931506849,0.05,0.6569,0.2931,0.840392602739726,0.839,1.4363636363636363,37,commercial,concrete,14,106.56,74.7,36.34,27,23,MODERATE,3,2.854820931844469,2.5327043838483694,4700.0,5500.0,0.5787,387,HIGH
1374,148,0.040547945205479455,0.22254438356164385,0.3,0.3,0.13484646575342465,0.0945,0.4702,0.51755345,1.8575,0.22254438356164385,0.11477079452054795,0.2031794794520548,0.05,0.9,0.05,0.8392122191780822,0.8424,0.6545454545454542,24,commercial,concrete,8,112.32,83.1,40.84,27,24,ACUTE,3,1.3376447428828322,1.601572253188046,4900.0,5500.0,0.4744,845,MEDIUM
