zone_id,total_flood_days,flood_rate,avg_degradation,final_degradation,max_degradation,avg_drift_memory,final_drift_memory,max_drift_memory,avg_load_ratio,max_load_ratio,avg_d1,avg_d2,avg_d3,final_w1,final_w2,final_w3,avg_adaptive_thresh,final_adaptive_thresh,flood_trend_slope,flood_acceleration,land_use,drain_material,drain_age_yrs,drain_capacity,infra_health_score,elevation_m,grid_row,grid_col,flood_classification
1348,4,0.002191780821917808,0.1537374794520548,0.2825,0.2825,0.11051112328767124,0.0969,0.2366,0.4051774794520548,1.2044,0.1537374794520548,0.06239369863013698,0.3280173698630137,0.05,0.9,0.05,0.841159397260274,0.8422,0.20000000000000007,2,industrial,cast_iron,3,136.64,99.5,12.51,26,48,SAFE
1349,0,0.0,0.09091753424657534,0.1803,0.1803,0.09182613698630136,0.0945,0.1192,0.12473857534246575,0.4866,0.09091753424657534,0.011444931506849314,0.3499974794520548,0.393,0.557,0.05,0.8426541917808219,0.8424,0.0,0,green_space,pvc,22,82.4,55.8,13.65,26,49,SAFE
1350,0,0.0,0.12999435616438357,0.3,0.3,0.09709232876712329,0.1262,0.2005,0.21052032876712326,0.7938,0.12999435616438357,0.0276013698630137,0.2972512876712329,0.2684,0.6816,0.05,0.8422328767123288,0.8399,0.0,0,green_space,clay,30,60.8,49.7,22.26,27,0,SAFE
1351,45,0.024657534246575342,0.13087709589041097,0.252,0.252,0.06686668493150685,0.0986,0.159,0.49061468493150684,1.7678,0.13087709589041097,0.06467079452054794,0.04646635616438356,0.05,0.4203,0.5297,0.8446508493150685,0.8421,0.9000000000000007,13,residential_dense,concrete,24,96.96,57.6,22.79,27,1,MODERATE
1352,23,0.012602739726027398,0.09213041095890412,0.1496,0.1496,0.07576049315068493,0.0652,0.1782,0.4567746301369863,1.536,0.09213041095890412,0.042316931506849315,0.16958887671232878,0.2221,0.7279,0.05,0.8439380821917808,0.8448,1.3,15,residential_dense,hdpe,11,100.32,79.6,25.96,27,2,SAFE
1353,14,0.007671232876712329,0.07769512328767122,0.146,0.146,0.07307961643835616,0.084,0.1564,0.4588663561643836,1.6608,0.07769512328767122,0.03571676712328767,0.2847163287671233,0.2828,0.6671,0.05,0.844154191780822,0.8433,2.885533142656153e-16,2,residential_dense,hdpe,4,106.48,95.1,26.7,27,3,SAFE
1354,3,0.0016438356164383563,0.09619978082191781,0.2295,0.2295,0.07547572602739726,0.0978,0.1928,0.35960476712328765,0.9972,0.09619978082191781,0.03444942465753424,0.1753241095890411,0.2465,0.7035,0.05,0.8439618630136986,0.8422,0.30000000000000004,3,residential_dense,cast_iron,11,127.68,80.1,25.63,27,4,SAFE
1355,476,0.2608219178082192,0.07027758904109589,0.1455,0.1455,0.05391961643835617,0.0722,0.1707,0.631408,2.2779,0.07027758904109589,0.044586246575342464,0.05118575342465753,0.2004,0.436,0.3636,0.8456864657534247,0.8442,-0.09999999999999963,100,residential_dense,pvc,25,80.0,58.7,23.75,27,5,ACUTE
1356,234,0.12821917808219177,0.12856,0.2715,0.2715,0.09627123287671233,0.1043,0.3865,0.5667546849315068,2.2467,0.12856,0.07314208219178081,0.11234005479452056,0.05,0.9,0.05,0.8422978082191781,0.8417,3.599999999999997,68,residential_light,clay,28,62.08,53.6,25.9,27,6,ACUTE
1357,4,0.002191780821917808,0.08199873972602739,0.168,0.168,0.0687731506849315,0.0799,0.1397,0.36922027397260276,1.1706,0.08199873972602739,0.030532328767123286,0.185394301369863,0.2899,0.6601,0.05,0.8444972054794521,0.8436,0.1000000000000001,2,residential_light,pvc,20,84.0,63.2,27.01,27,7,SAFE
1358,1,0.000547945205479452,0.10736679452054794,0.2305,0.2305,0.0861181917808219,0.1041,0.1425,0.24224613698630137,0.9012,0.10736679452054794,0.026048767123287672,0.27738098630136987,0.2949,0.6551,0.05,0.8431107397260275,0.8417,0.10000000000000003,1,residential_light,cast_iron,14,124.32,72.6,25.46,27,8,SAFE
1359,3,0.0016438356164383563,0.10683561643835617,0.1898,0.1898,0.0949372602739726,0.0984,0.2099,0.33411923287671236,1.2476,0.10683561643835617,0.03581172602739726,0.4659069589041096,0.2362,0.7138,0.05,0.8424043835616438,0.8421,0.30000000000000004,3,residential_light,pvc,3,97.6,95.5,27.61,27,9,SAFE
1360,8,0.004383561643835616,0.10347139726027396,0.2018,0.2018,0.08580087671232876,0.0883,0.1992,0.4587941917808219,1.4808,0.10347139726027396,0.04790706849315069,0.24683769863013696,0.166,0.784,0.05,0.8431355616438356,0.8429,0.5000000000000001,4,residential_dense,concrete,8,112.32,89.7,28.03,27,10,SAFE
1361,46,0.025205479452054796,0.0649441095890411,0.1379,0.1379,0.05668904109589041,0.0809,0.1492,0.48565742465753425,1.8534,0.0649441095890411,0.0315398904109589,0.09586953424657534,0.3086,0.6414,0.05,0.8454643287671233,0.8435,1.2000000000000002,20,residential_dense,pvc,14,88.8,71.9,29.34,27,11,ACUTE
1362,279,0.15287671232876712,0.06885227397260274,0.1631,0.1631,0.05055671232876713,0.0995,0.1895,0.5782374246575342,2.3393,0.06885227397260274,0.03996838356164384,0.047804602739726025,0.1834,0.4608,0.3558,0.8459546301369862,0.842,1.2999999999999996,67,residential_dense,pvc,21,83.2,63.4,29.61,27,12,ACUTE
1363,229,0.12547945205479452,0.07603594520547946,0.1304,0.1304,0.06462224657534246,0.0674,0.1932,0.5592841095890411,2.1245,0.07603594520547946,0.04285824657534247,0.07653106849315068,0.3124,0.6376,0.05,0.8448288219178082,0.8446,0.6999999999999995,51,residential_dense,hdpe,27,86.24,52.7,29.19,27,13,ACUTE
1364,4,0.002191780821917808,0.10354493150684932,0.2206,0.2206,0.08723698630136986,0.1024,0.2131,0.4242712328767123,1.6778,0.10354493150684932,0.043905863013698636,0.298245698630137,0.1911,0.7589,0.05,0.843021095890411,0.8418,0.1000000000000001,2,residential_dense,concrete,4,116.16,95.1,31.93,27,14,SAFE
1365,7,0.0038356164383561643,0.12608646575342466,0.2567,0.2567,0.08287156164383562,0.0938,0.2034,0.39823600000000003,1.6228,0.12608646575342466,0.05053265753424657,0.11116887671232877,0.05,0.736,0.214,0.8433703561643836,0.8425,0.40000000000000013,5,residential_dense,concrete,15,105.6,69.3,31.04,27,15,SAFE
1366,195,0.10684931506849316,0.09309128767123288,0.18,0.18,0.07814104109589042,0.0899,0.1905,0.555733698630137,2.1624,0.09309128767123288,0.05176728767123288,0.12432312328767124,0.2297,0.7203,0.05,0.8437490410958904,0.8428,0.6999999999999962,43,residential_dense,pvc,15,88.0,75.2,31.58,27,16,ACUTE
1367,3,0.0016438356164383563,0.08607879452054794,0.1821,0.1821,0.08063638356164383,0.1019,0.1575,0.30946783561643837,1.1657,0.08607879452054794,0.02663813698630137,0.38187616438356164,0.3074,0.6425,0.05,0.8435484383561643,0.8418,0.30000000000000004,3,mixed_use,cast_iron,5,134.4,95.1,31.07,27,17,SAFE
1368,594,0.3254794520547945,0.07533271232876712,0.1473,0.1473,0.08258180821917809,0.0901,0.2356,0.6637744109589041,2.6868,0.07533271232876712,0.049998246575342464,0.2701620273972603,0.3701,0.5799,0.05,0.8433940821917808,0.8428,0.8999999999999999,126,commercial,pvc,34,72.8,35.6,32.06,27,18,ACUTE
1369,3,0.0016438356164383563,0.07799380821917808,0.1665,0.1665,0.06936810958904109,0.0924,0.1582,0.3897341917808219,1.2183,0.07799380821917808,0.030121972602739727,0.23025309589041096,0.3034,0.6466,0.05,0.844449698630137,0.8426,0.5000000000000002,3,mixed_use,pvc,12,90.4,75.8,32.28,27,19,SAFE
1370,25,0.0136986301369863,0.053987178082191785,0.1246,0.1246,0.054558136986301374,0.078,0.131,0.4898417534246575,1.3836,0.053987178082191785,0.026705753424657534,0.18723150684931505,0.359,0.5909,0.05,0.8456359452054795,0.8438,2.0,23,mixed_use,pvc,17,86.4,74.1,33.89,27,20,SAFE
1371,5,0.0027397260273972603,0.08612032876712329,0.1816,0.1816,0.07469775342465754,0.0821,0.1507,0.38332120547945203,1.495,0.08612032876712329,0.03281967123287671,0.2447669589041096,0.2828,0.6671,0.05,0.8440242191780822,0.8434,-0.09999999999999998,1,mixed_use,pvc,11,91.2,77.0,36.91,27,21,SAFE
1372,8,0.004383561643835616,0.09179117808219178,0.1784,0.1784,0.06884087671232877,0.0654,0.1789,0.4199381369863014,1.5255,0.09179117808219178,0.038724273972602745,0.10583019178082191,0.1717,0.7746,0.0537,0.844492602739726,0.8448,0.3,6,mixed_use,concrete,23,97.92,62.1,35.15,27,22,SAFE
1373,53,0.02904109589041096,0.11280246575342465,0.1869,0.1869,0.07553616438356164,0.1043,0.1468,0.4875543561643836,1.6612,0.11280246575342465,0.05516153424657534,0.08341715068493151,0.05,0.5579,0.3921,0.8439566027397261,0.8417,0.39999999999999936,9,commercial,concrete,14,106.56,74.7,36.34,27,23,MODERATE
1374,10,0.005479452054794521,0.10219978082191782,0.2292,0.2292,0.07952071232876713,0.0954,0.2458,0.4340784109589041,1.8323,0.10219978082191782,0.04525687671232877,0.14865413698630137,0.1679,0.782,0.05,0.8436369315068494,0.8424,0.5000000000000001,6,commercial,concrete,8,112.32,83.1,40.84,27,24,SAFE
1375,303,0.16602739726027396,0.14747309589041097,0.2854,0.2854,0.12108345205479452,0.1114,0.2539,0.5867348493150685,2.1766,0.14747309589041097,0.08613621917808219,0.2552049315068493,0.05,0.9,0.05,0.8403136438356165,0.8411,3.1,81,mixed_use,clay,15,70.4,76.7,40.42,27,25,ACUTE
1376,170,0.09315068493150686,0.07333819178082192,0.1531,0.1531,0.06838476712328767,0.0857,0.1939,0.5419278356164383,2.0688,0.07333819178082192,0.039731671232876714,0.17110060273972602,0.3178,0.6322,0.05,0.8445284931506849,0.8431,1.2999999999999992,42,commercial,pvc,6,95.2,88.7,40.94,27,26,ACUTE
1377,181,0.09917808219178083,0.08524997260273973,0.1891,0.1891,0.0722801095890411,0.0805,0.2185,0.5415933150684932,1.7443,0.08524997260273973,0.0461985205479452,0.10916953424657534,0.2817,0.6678,0.0505,0.844217808219178,0.8436,0.6000000000000001,35,commercial,concrete,25,96.0,55.1,43.26,27,27,MODERATE
1378,3,0.0016438356164383563,0.1298197808219178,0.2571,0.2571,0.0891995616438356,0.0819,0.2103,0.303134301369863,1.1788,0.1298197808219178,0.03970394520547945,0.18428931506849314,0.1576,0.7923,0.05,0.8428636712328768,0.8434,0.19999999999999998,1,mixed_use,cast_iron,17,120.96,68.0,41.81,27,28,SAFE
1379,5,0.0027397260273972603,0.13377583561643835,0.2584,0.2584,0.10367249315068494,0.0775,0.2693,0.3353340821917808,1.1978,0.13377583561643835,0.04486104109589041,0.39839205479452056,0.142,0.808,0.05,0.841706904109589,0.8438,0.20000000000000007,3,mixed_use,concrete,4,116.16,93.7,44.05,27,29,SAFE
1380,7,0.0038356164383561643,0.08208082191780823,0.1426,0.1426,0.07518476712328767,0.0759,0.173,0.3667653150684932,1.6181,0.08208082191780823,0.030257095890410958,0.30379556164383564,0.2962,0.6538,0.05,0.8439858630136987,0.8439,0.10000000000000016,3,mixed_use,pvc,7,94.4,84.0,42.37,27,30,SAFE
1381,75,0.0410958904109589,0.1323508493150685,0.262,0.262,0.10579002739726028,0.0976,0.3041,0.5001862465753424,2.0018,0.1323508493150685,0.0665242191780822,0.2949478356164384,0.05,0.9,0.05,0.841537315068493,0.8422,1.2601599965428064e-15,23,mixed_use,clay,10,73.6,80.9,40.42,27,31,ACUTE
1382,6,0.0032876712328767125,0.11385441095890411,0.2188,0.2188,0.09185353424657534,0.0936,0.2096,0.32720131506849315,1.1601,0.11385441095890411,0.03738898630136986,0.336927397260274,0.217,0.733,0.05,0.8426512876712329,0.8425,0.9,6,mixed_use,cast_iron,9,129.92,88.5,42.11,27,32,SAFE
1383,344,0.1884931506849315,0.08566043835616438,0.1902,0.1902,0.07957424657534247,0.092,0.2384,0.582504493150685,2.2935,0.08566043835616438,0.04999495890410959,0.16488109589041097,0.311,0.639,0.05,0.8436335890410959,0.8426,1.5000000000000009,78,residential_dense,pvc,32,74.4,40.0,38.31,27,33,ACUTE
1384,2,0.001095890410958904,0.09286443835616438,0.2018,0.2018,0.07607216438356165,0.094,0.134,0.37314515068493154,1.1207,0.09286443835616438,0.0347801095890411,0.21649090410958902,0.255,0.695,0.05,0.8439147397260274,0.8425,-2.82382875336702e-17,2,mixed_use,concrete,15,105.6,74.6,38.57,27,34,SAFE
1385,5,0.0027397260273972603,0.123192,0.2178,0.2178,0.09171660273972602,0.0773,0.2032,0.39545687671232876,1.2418,0.123192,0.04894410958904109,0.22625884931506848,0.1201,0.8299,0.05,0.8426629589041096,0.8438,0.5000000000000001,5,residential_dense,concrete,8,112.32,83.9,36.99,27,35,SAFE
1386,6,0.0032876712328767125,0.12055813698630137,0.2264,0.2264,0.09457249315068493,0.0828,0.1922,0.36378750684931505,1.3947,0.12055813698630137,0.043864383561643835,0.32585912328767125,0.1583,0.7917,0.05,0.8424345753424657,0.8434,0.20000000000000004,2,residential_dense,cast_iron,3,136.64,97.3,36.77,27,36,SAFE
1387,20,0.010958904109589041,0.12438608219178082,0.2373,0.2373,0.10123386301369863,0.0774,0.2456,0.44617156164383565,1.6606,0.12438608219178082,0.05570186301369863,0.35160739726027396,0.093,0.857,0.05,0.8419018082191781,0.8438,0.8000000000000004,10,mixed_use,clay,5,76.8,87.3,35.67,27,37,SAFE
1388,6,0.0032876712328767125,0.07297402739726028,0.1675,0.1675,0.07173939726027397,0.0925,0.1768,0.4390522739726027,1.5249,0.07297402739726028,0.03225358904109589,0.31660098630136985,0.3038,0.6462,0.05,0.844259890410959,0.8426,0.5000000000000001,4,residential_dense,concrete,2,118.08,100.0,32.58,27,38,SAFE
1389,5,0.0027397260273972603,0.12683019178082192,0.2411,0.2411,0.09057780821917807,0.0814,0.2149,0.3561314520547945,1.4391,0.12683019178082192,0.0451201095890411,0.204726301369863,0.13,0.82,0.05,0.842754301369863,0.8435,0.4000000000000001,5,residential_dense,cast_iron,10,128.8,81.5,29.99,27,39,SAFE
1390,471,0.2580821917808219,0.11492263013698631,0.2141,0.2141,0.08971413698630136,0.0967,0.3423,0.6224938630136987,2.7369,0.11492263013698631,0.071048,0.09653446575342466,0.1329,0.7096,0.1576,0.8428223561643835,0.8423,-0.09999999999999527,83,residential_dense,clay,16,69.76,68.6,29.16,27,40,ACUTE
1391,0,0.0,0.073336,0.1526,0.1526,0.0731225205479452,0.0864,0.0958,0.11852849315068494,0.4687,0.073336,0.008634575342465754,0.18205342465753424,0.372,0.5013,0.1267,0.8441491506849316,0.8431,0.0,0,green_space,concrete,33,88.32,36.3,25.79,27,41,SAFE
1392,5,0.0027397260273972603,0.06597287671232877,0.1524,0.1524,0.06815517808219178,0.0865,0.1351,0.2868301917808219,1.0828,0.06597287671232877,0.019060164383561642,0.33086701369863014,0.3625,0.5874,0.05,0.8445475616438356,0.8431,0.20000000000000007,3,residential_light,hdpe,9,102.08,80.5,26.14,27,42,SAFE
1393,6,0.0032876712328767125,0.0921346301369863,0.1363,0.1363,0.07403008219178081,0.0627,0.1449,0.384460602739726,1.5485,0.0921346301369863,0.035655835616438356,0.19515419178082194,0.2435,0.7065,0.05,0.844077095890411,0.845,0.7000000000000001,6,residential_light,pvc,20,84.0,64.2,21.95,27,43,SAFE
1394,98,0.0536986301369863,0.08960564383561645,0.1767,0.1767,0.07126191780821918,0.0723,0.1944,0.510225095890411,2.0645,0.08960564383561645,0.045801589041095894,0.1010467397260274,0.1942,0.7558,0.05,0.8442998904109589,0.8442,4.000000000000002,52,residential_dense,pvc,15,88.0,71.4,19.3,27,44,ACUTE
1395,429,0.23506849315068493,0.07955884931506849,0.1749,0.1749,0.06216065753424658,0.11,0.1504,0.6235827397260275,2.3535,0.07955884931506849,0.04917156164383562,0.06311128767123288,0.1884,0.5149,0.2968,0.8450270684931508,0.8412,1.3999999999999915,95,industrial,pvc,18,85.6,70.9,17.98,27,45,ACUTE
1396,54,0.02958904109589041,0.09942,0.1707,0.1707,0.06086367123287671,0.0645,0.1676,0.4896924383561644,1.6167,0.09942,0.04865210958904109,0.04949205479452055,0.05,0.5824,0.3676,0.8451304657534247,0.8448,0.8999999999999996,12,industrial,concrete,21,99.84,61.5,14.96,27,46,MODERATE
1397,164,0.08986301369863013,0.06621479452054795,0.1799,0.1799,0.04860180821917808,0.0994,0.2039,0.5286708493150685,2.2694,0.06621479452054795,0.03483227397260274,0.04783145205479452,0.2262,0.5039,0.2699,0.8461116164383562,0.8421,0.7000000000000007,34,residential_dense,pvc,21,83.2,59.7,14.27,27,47,ACUTE
1398,2,0.001095890410958904,0.14124032876712328,0.2812,0.2812,0.10539890410958905,0.1096,0.1721,0.25062016438356166,0.896,0.14124032876712328,0.03532049315068493,0.3893364383561644,0.2068,0.7431,0.05,0.8415684383561644,0.8412,0.10000000000000002,2,residential_light,cast_iron,9,129.92,85.0,15.77,27,48,SAFE
1399,6,0.0032876712328767125,0.1339318904109589,0.2375,0.2375,0.09815950684931507,0.083,0.3264,0.4430250410958904,1.725,0.1339318904109589,0.05983052054794521,0.22358843835616438,0.05,0.9,0.05,0.8421481643835617,0.8434,0.7000000000000001,4,residential_dense,concrete,10,110.4,84.1,13.59,27,49,SAFE
1400,10,0.005479452054794521,0.08722997260273974,0.1789,0.1789,0.07149320547945205,0.0756,0.1978,0.41653704109589046,1.5291,0.08722997260273974,0.03655479452054795,0.1857917808219178,0.2663,0.6837,0.05,0.8442804931506849,0.8439,0.6000000000000001,6,residential_dense,cast_iron,33,103.04,37.3,20.95,28,0,SAFE
1401,4,0.002191780821917808,0.07963742465753425,0.2001,0.2001,0.08008197260273972,0.1027,0.1585,0.29865024657534245,1.1301,0.07963742465753425,0.023735945205479454,0.4427330410958904,0.3306,0.6194,0.05,0.8435929863013698,0.8418,0.10000000000000003,2,residential_light,pvc,2,98.4,93.1,23.56,28,1,SAFE
1402,0,0.0,0.06456646575342466,0.1454,0.1454,0.10042789041095891,0.0998,0.2203,0.10472109589041097,0.3913,0.06456646575342466,0.006818246575342466,0.6523249863013698,0.4281,0.5219,0.05,0.8419658630136987,0.842,0.0,0,green_space,pvc,2,98.4,91.8,25.13,28,2,SAFE
1403,8,0.004383561643835616,0.06270931506849316,0.1432,0.1432,0.06298712328767123,0.0843,0.1596,0.42531227397260274,1.3843,0.06270931506849316,0.02677117808219178,0.26185079452054794,0.3391,0.6108,0.05,0.8449619726027396,0.8433,0.7000000000000002,4,residential_dense,concrete,5,115.2,93.4,25.47,28,3,SAFE
1404,522,0.286027397260274,0.09795528767123286,0.2171,0.2171,0.08093117808219177,0.0995,0.2446,0.647217095890411,2.1895,0.09795528767123286,0.06355287671232876,0.08184246575342466,0.2081,0.5755,0.2164,0.8435249863013699,0.842,1.4999999999999958,110,industrial,pvc,26,79.2,54.8,26.45,28,4,ACUTE
1405,635,0.34794520547945207,0.11985616438356166,0.2727,0.2727,0.10217561643835615,0.1626,0.318,0.6946569863013698,2.5247,0.11985616438356166,0.08373002739726028,0.11076361643835617,0.2253,0.7246,0.0501,0.8418266849315068,0.837,2.5000000000000018,141,industrial,clay,14,71.04,74.5,25.3,28,5,CHRONIC
1406,6,0.0032876712328767125,0.0939013698630137,0.2082,0.2082,0.08106931506849316,0.099,0.1906,0.39385572602739727,1.4722,0.0939013698630137,0.0368786301369863,0.29290580821917805,0.2463,0.7037,0.05,0.8435134246575343,0.8421,0.5000000000000001,4,residential_light,pvc,15,88.0,76.4,25.16,28,6,SAFE
1407,0,0.0,0.08179956164383562,0.1579,0.1579,0.0881015890410959,0.0893,0.1293,0.12955928767123287,0.4357,0.08179956164383562,0.010586684931506848,0.37788164383561645,0.4002,0.5498,0.05,0.8429512876712328,0.8429,0.0,0,green_space,concrete,24,96.96,59.9,28.53,28,7,SAFE
1408,67,0.03671232876712329,0.08161238356164384,0.1552,0.1552,0.06425682191780821,0.0626,0.1561,0.5032129315068493,1.7347,0.08161238356164384,0.04137978082191781,0.07485797260273973,0.2669,0.6831,0.05,0.8448578630136987,0.845,1.5999999999999999,27,residential_dense,concrete,27,94.08,52.3,27.11,28,8,MODERATE
1409,608,0.33315068493150685,0.0961412602739726,0.2026,0.2026,0.09276712328767124,0.1233,0.2164,0.6899270684931507,2.2731,0.0961412602739726,0.0665144109589041,0.14055243835616438,0.3156,0.6343,0.0501,0.8425780821917808,0.8401,2.2999999999999967,132,residential_dense,pvc,33,73.6,44.3,27.56,28,9,ACUTE
1410,113,0.06191780821917808,0.0793975890410959,0.1614,0.1614,0.05584838356164384,0.0855,0.1685,0.511025698630137,2.0104,0.0793975890410959,0.0410294794520548,0.05148794520547945,0.1781,0.5506,0.2713,0.8455318356164384,0.8432,3.7000000000000006,55,commercial,hdpe,17,95.04,66.5,29.52,28,10,ACUTE
1411,2,0.001095890410958904,0.0631798904109589,0.1177,0.1177,0.0544998904109589,0.0552,0.1018,0.3671620821917808,1.4481,0.0631798904109589,0.023175452054794522,0.10832717808219178,0.3338,0.6162,0.05,0.8456397808219178,0.8456,0.10000000000000002,2,mixed_use,hdpe,19,93.28,61.9,29.14,28,11,SAFE
1412,85,0.04657534246575343,0.08837698630136986,0.1933,0.1933,0.07948799999999999,0.0857,0.2007,0.4985661917808219,2.1679,0.08837698630136986,0.04487183561643835,0.2331081095890411,0.2607,0.6893,0.05,0.8436404383561644,0.8431,3.499999999999999,35,commercial,pvc,2,98.4,94.1,29.47,28,12,ACUTE
1413,216,0.11835616438356164,0.07385780821917809,0.1529,0.1529,0.06696,0.0806,0.1727,0.5362383013698631,1.8429,0.07385780821917809,0.04024520547945206,0.13646586301369862,0.3319,0.6181,0.05,0.8446443287671233,0.8436,2.600000000000001,54,residential_dense,pvc,29,76.8,43.4,31.67,28,13,ACUTE
1414,26,0.014246575342465753,0.13084027397260276,0.2515,0.2515,0.09400065753424658,0.0886,0.351,0.478512602739726,1.9472,0.13084027397260276,0.06277227397260274,0.14993145205479452,0.05,0.9,0.05,0.84248,0.8429,0.8000000000000003,10,residential_dense,hdpe,14,97.68,75.1,29.42,28,14,SAFE
1415,96,0.0526027397260274,0.09372619178082191,0.1766,0.1766,0.05604394520547945,0.0933,0.1239,0.5244129315068493,1.8021,0.09372619178082191,0.0493466301369863,0.04590432876712329,0.05,0.4438,0.5061,0.8455156164383562,0.8425,-0.40000000000000224,16,residential_dense,concrete,23,97.92,63.0,31.64,28,15,ACUTE
1416,10,0.005479452054794521,0.11326706849315069,0.1748,0.1748,0.07359353424657535,0.0935,0.1519,0.4282844931506849,1.6871,0.11326706849315069,0.04873424657534246,0.0855104109589041,0.05,0.5647,0.3853,0.8441130410958905,0.8425,0.9,8,residential_dense,hdpe,16,95.92,66.6,31.49,28,16,SAFE
